,Unnamed: 0,user_id,POI_id,latitude,longitude,UTC_time,trajectory_id,localtime,norm_in_day_time,POI_catid,POI_catid_code,POI_catname,label
25,132433.0,751.0,49b15042f964a520d4521fe3,-74.007306,40.727612,2023-05-32 00:12:00+00:00,751_9,2012-07-13 12:17:09,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
26,17516.0,281.0,4c45d9df36d6a593d6716ca8,-74.16346213007058,40.74625307260463,2023-05-32 00:12:00+00:00,281_9,2012-04-15 06:47:10,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
27,100443.0,281.0,4b3a1551f964a520e06025e3,-74.14632914353639,40.79751876019981,2023-05-32 00:12:00+00:00,281_48,2012-06-08 10:48:16,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
28,2079.0,281.0,4b86ddcff964a520b0a231e3,-74.14106369018555,40.82991732677595,2023-05-32 00:12:00+00:00,281_0,2012-04-04 12:57:01,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
29,77662.0,281.0,4ae2bbfef964a520618f21e3,-74.15569284865651,40.74359479719192,2023-05-32 00:12:00+00:00,281_36,2012-05-21 07:14:23,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
30,117022.0,458.0,4f8c5995e4b00597a0fd48fe,-73.98262023925781,40.746736760718505,2023-05-32 00:12:00+00:00,458_75,2012-06-30 14:49:31,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
31,101253.0,458.0,4c26b50fa852c9287f33e76c,-73.90067338943481,40.64365659494853,2023-05-32 00:12:00+00:00,458_64,2012-06-08 18:29:49,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
32,33028.0,458.0,4b6c5958f964a5209e322ce3,-73.98639187027493,40.69372396558499,2023-05-32 00:12:00+00:00,458_21,2012-04-23 16:24:36,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
33,38886.0,458.0,4ae32263f964a520ca9021e3,-73.99032354354858,40.69277622390466,2023-05-32 00:12:00+00:00,458_25,2012-04-27 11:12:46,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
34,71895.0,752.0,4b61c5adf964a520c1212ae3,-74.07649656441112,40.91637850483696,2023-05-32 00:12:00+00:00,752_34,2012-05-16 17:32:49,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
35,120039.0,752.0,4b8baecef964a520d8a632e3,-74.18251991271973,40.68706536291219,2023-05-32 00:12:00+00:00,752_39,2012-07-03 15:02:12,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
36,13529.0,713.0,4a7f0913f964a5208af21fe3,-73.97662950724082,40.74365597019452,2023-05-32 00:12:00+00:00,713_3,2012-04-13 08:25:36,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
37,41477.0,713.0,49cf9381f964a520af5a1fe3,-73.95526897957147,40.78007502367464,2023-05-32 00:12:00+00:00,713_10,2012-04-28 15:00:02,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
38,21221.0,713.0,45c76421f964a52066421fe3,-73.98373696088365,40.744044646949455,2023-05-32 00:12:00+00:00,713_4,2012-04-17 13:35:07,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
39,100.0,713.0,45c76421f964a52066421fe3,-73.98373696088365,40.744044646949455,2023-05-32 00:12:00+00:00,713_0,2012-04-03 14:09:49,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
40,51494.0,706.0,4c13d7d482a3c9b68536fcf8,-73.97618293762207,40.76035821078917,2023-05-32 00:12:00+00:00,706_24,2012-05-05 18:01:12,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
41,17089.0,706.0,4b21e531f964a520424224e3,-73.98127257419128,40.75985135786464,2023-05-32 00:12:00+00:00,706_8,2012-04-14 20:25:19,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
42,56559.0,706.0,4bbf97b174a9a59311b9cef6,-73.97746744850399,40.76040471047908,2023-05-32 00:12:00+00:00,706_27,2012-05-08 21:21:59,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
43,28239.0,706.0,4ace6c89f964a52078d020e3,-73.87122,40.773839,2023-05-32 00:12:00+00:00,706_14,2012-04-20 23:33:20,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
44,8861.0,1005.0,4a4138ebf964a520f9a41fe3,-73.99821393811095,40.744742844980046,2023-05-32 00:12:00+00:00,1005_1,2012-04-10 18:02:06,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
45,105.0,1005.0,3fd66200f964a52004e61ee3,-73.9941164689654,40.72284169882771,2023-05-32 00:12:00+00:00,1005_0,2012-04-03 14:14:31,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
46,27589.0,784.0,4b422afbf964a5200bce25e3,-73.95202340155454,40.58532514916689,2023-05-32 00:12:00+00:00,784_5,2012-04-20 16:19:48,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
47,110761.0,784.0,4606214ef964a520c6441fe3,-73.93951538728527,40.58414368954832,2023-05-32 00:12:00+00:00,784_37,2012-06-16 18:10:39,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
48,50022.0,784.0,3fd66200f964a5200ae61ee3,-74.00061269591029,40.72988845526377,2023-05-32 00:12:00+00:00,784_16,2012-05-05 00:17:01,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
49,94641.0,784.0,4c0159c558dbc928a32eee6b,-73.94781236666667,40.583875,2023-05-32 00:12:00+00:00,784_33,2012-06-04 07:05:51,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
50,47458.0,623.0,4f73bc94e4b0e33c0d2401bc,-73.98317223921723,40.7251711375904,2023-05-32 00:12:00+00:00,623_22,2012-05-03 22:40:24,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
51,55057.0,623.0,49e4a677f964a52014631fe3,-73.99068489671282,40.70234499714752,2023-05-32 00:12:00+00:00,623_25,2012-05-08 09:04:51,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
52,25576.0,623.0,4aa868abf964a520295120e3,-73.98379780455603,40.73907152609708,2023-05-32 00:12:00+00:00,623_11,2012-04-19 18:49:11,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
53,38613.0,623.0,49f76cc2f964a5209d6c1fe3,-74.16483829470191,40.73420076077984,2023-05-32 00:12:00+00:00,623_19,2012-04-27 08:43:21,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
54,23126.0,615.0,4ec56c366c254debeb50c1c4,-73.99080514490619,40.73506258918989,2023-05-32 00:12:00+00:00,615_12,2012-04-18 15:02:40,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
55,44799.0,615.0,5037f91716483e7c34e865a0,-74.01094436645508,40.70901126835032,2023-05-32 00:12:00+00:00,615_24,2012-05-01 19:55:37,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
56,15588.0,615.0,4ae5e447f964a520eca221e3,-73.96765871566664,40.76275135232567,2023-05-32 00:12:00+00:00,615_7,2012-04-14 09:12:34,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
57,27307.0,615.0,4a19d10ff964a520597a1fe3,-73.981107,40.759272,2023-05-32 00:12:00+00:00,615_14,2012-04-20 13:47:38,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
58,71540.0,173.0,4f7044e3e4b0e0075d0dcd1f,-73.88538698372311,40.76096605157223,2023-05-32 00:12:00+00:00,173_29,2012-05-16 14:16:31,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
59,64747.0,173.0,4faf2643e4b0604808298cc7,-73.98527275329975,40.73752277959516,2023-05-32 00:12:00+00:00,173_26,2012-05-13 11:04:47,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
60,72549.0,272.0,4a9ac075f964a5207b3220e3,-73.78684043884277,40.640888674046494,2023-05-32 00:12:00+00:00,272_12,2012-05-16 22:49:01,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
61,26816.0,272.0,4f318c84e5e8657f88d830ac,-73.79252672195435,40.725730202803845,2023-05-32 00:12:00+00:00,272_3,2012-04-20 09:28:05,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
62,36015.0,272.0,4a652404f964a5205ec71fe3,-73.79473686218262,40.721664700472566,2023-05-32 00:12:00+00:00,272_5,2012-04-25 10:38:12,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
63,64449.0,272.0,4a652404f964a5205ec71fe3,-73.79473686218262,40.721664700472566,2023-05-32 00:12:00+00:00,272_9,2012-05-13 07:08:21,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
64,16428.0,667.0,4e220e09ae6015b212acbc5b,-74.1885824928771,40.917332043073934,2023-05-32 00:12:00+00:00,667_8,2012-04-14 16:03:42,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
65,29607.0,667.0,4e3cb594fa76455375af1684,-74.11812337576457,40.927146635512806,2023-05-32 00:12:00+00:00,667_15,2012-04-21 19:37:59,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
66,35196.0,667.0,4b4e4b71f964a5206de826e3,-74.08042430877686,40.91464765433098,2023-05-32 00:12:00+00:00,667_18,2012-04-24 18:06:52,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
67,46902.0,667.0,4bc4946db492d13a0835aa60,-74.21217441558838,40.88227406571999,2023-05-32 00:12:00+00:00,667_25,2012-05-03 17:49:14,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
68,90916.0,335.0,4ed2ceed61af476c0b7c346d,-73.90658830179062,40.660187498578246,2023-05-32 00:12:00+00:00,335_34,2012-05-31 17:38:36,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
69,57825.0,335.0,4c7acd1cbd346dcb19adf9ef,-73.95217264328431,40.58685478299066,2023-05-32 00:12:00+00:00,335_24,2012-05-09 13:09:12,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
70,65469.0,335.0,4b868537f964a520bc8d31e3,-73.95034790039062,40.5847565470127,2023-05-32 00:12:00+00:00,335_25,2012-05-13 17:05:07,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
71,93275.0,335.0,4a43bcb7f964a520bba61fe3,-73.99656772613525,40.705953265881305,2023-05-32 00:12:00+00:00,335_35,2012-06-03 10:07:51,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
72,34914.0,688.0,4cdc8c7699026dcb4a0c1481,-73.98402736930704,40.744047317914,2023-05-32 00:12:00+00:00,688_6,2012-04-24 15:07:47,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
73,44031.0,688.0,4459d2f1f964a520d7321fe3,-74.17938709259033,40.68968493541091,2023-05-32 00:12:00+00:00,688_8,2012-05-01 13:49:20,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
74,159261.0,688.0,49cbb6f9f964a5200f591fe3,-73.97692322731018,40.758017730590645,2023-05-32 00:12:00+00:00,688_30,2012-10-11 15:55:22,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
75,109464.0,688.0,4fccfed41081ba9a64ce9613,-73.99995803833008,40.73471408208615,2023-05-32 00:12:00+00:00,688_21,2012-06-13 20:20:29,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
76,160428.0,246.0,49f35e1ef964a520946a1fe3,-73.96217731622924,40.75918262141176,2023-05-32 00:12:00+00:00,246_34,2012-10-12 19:15:07,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
77,177399.0,246.0,4bf85bee508c0f476b693e31,-73.96144262467183,40.75895989122274,2023-05-32 00:12:00+00:00,246_41,2012-11-16 18:45:44,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
78,52319.0,246.0,49b7ed6df964a52030531fe3,-73.98626804351807,40.756489872673846,2023-05-32 00:12:00+00:00,246_15,2012-05-06 16:22:52,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
79,167305.0,246.0,4b9ffda2f964a5206c5037e3,-73.9820531034839,40.75809655681089,2023-05-32 00:12:00+00:00,246_36,2012-10-26 22:35:34,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
80,25288.0,195.0,4bed50be91380f47b4af9f18,-73.982092,40.778504,2023-05-32 00:12:00+00:00,195_3,2012-04-19 17:01:23,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
81,28265.0,195.0,4ab6ba92f964a520c27820e3,-73.990818,40.7608782375,2023-05-32 00:12:00+00:00,195_4,2012-04-20 23:52:22,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
82,59545.0,195.0,3fd66200f964a520f6e61ee3,-74.00212123990059,40.73369431021343,2023-05-32 00:12:00+00:00,195_7,2012-05-10 21:32:01,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
83,84319.0,195.0,4c9bb662e9a7ef3bd0ed2e16,-73.9870174251268,40.76421262848506,2023-05-32 00:12:00+00:00,195_8,2012-05-26 22:46:00,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
84,63575.0,951.0,451d2920f964a5208d3a1fe3,-73.98907899856567,40.75699374459088,2023-05-32 00:12:00+00:00,951_31,2012-05-12 18:15:39,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
85,58350.0,951.0,4ae6258af964a52013a521e3,-73.95842347218186,40.81554068461798,2023-05-32 00:12:00+00:00,951_27,2012-05-09 20:11:21,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
86,140009.0,951.0,439c437bf964a520f02b1fe3,-73.985457,40.758328,2023-05-32 00:12:00+00:00,951_72,2012-07-27 22:10:02,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
87,99255.0,951.0,49e4c784f964a52040631fe3,-73.98612787403783,40.75510830612326,2023-05-32 00:12:00+00:00,951_51,2012-06-07 13:58:32,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
88,19857.0,371.0,4e1a3fb62271b0e9720dd7f2,-73.78896894871082,40.78168478226392,2023-05-32 00:12:00+00:00,371_11,2012-04-16 14:46:35,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
89,89652.0,371.0,4ed712f3b8f7e740d0bae0e0,-73.78896894871082,40.78168478226392,2023-05-32 00:12:00+00:00,371_48,2012-05-29 22:18:35,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
90,15494.0,371.0,4f1022a5e4b047204346ad31,-73.9859676361084,40.75553088008716,2023-05-32 00:12:00+00:00,371_9,2012-04-14 07:55:23,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
91,27425.0,371.0,4f47ffbae4b0d637408e1382,-73.9854621427848,40.752043933832766,2023-05-32 00:12:00+00:00,371_16,2012-04-20 14:58:27,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
92,148852.0,185.0,4f1a558ae4b0d7904185f778,-74.06288376421803,40.96541694223362,2023-05-32 00:12:00+00:00,185_100,2012-08-14 05:16:15,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
93,192385.0,185.0,4ea4acaab80355a982afff79,-74.06283213352812,40.96533885740628,2023-05-32 00:12:00+00:00,185_155,2012-12-08 21:36:37,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
94,91797.0,185.0,4b8baecef964a520d8a632e3,-74.18251991271973,40.68706536291219,2023-05-32 00:12:00+00:00,185_58,2012-06-01 13:19:27,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
95,205929.0,185.0,4bf81a008d30d13a4f1c0018,-74.15183544158936,40.70644125441471,2023-05-32 00:12:00+00:00,185_179,2013-01-03 14:51:01,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
96,39302.0,559.0,4af609c9f964a520770022e3,-73.93841743469238,40.84884583332301,2023-05-32 00:12:00+00:00,559_9,2012-04-27 14:39:10,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
97,47010.0,559.0,4a902fa5f964a520671620e3,-73.98287380365903,40.767614327003976,2023-05-32 00:12:00+00:00,559_10,2012-05-03 18:29:37,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
98,20011.0,559.0,4bab157bf964a52067943ae3,-73.93421173095703,40.74488350771816,2023-05-32 00:12:00+00:00,559_3,2012-04-16 16:13:09,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
99,2073.0,559.0,4b92a503f964a520160d34e3,-73.93913651788439,40.84350462709147,2023-05-32 00:12:00+00:00,559_0,2012-04-04 12:55:32,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
100,189287.0,529.0,4b02c41cf964a520c14922e3,-74.00208234786987,40.7117844949098,2023-05-32 00:12:00+00:00,529_89,2012-12-05 12:52:20,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
101,56544.0,529.0,4e0977b87d8b2a0180676fa4,-73.82426211435131,40.836080595143486,2023-05-32 00:12:00+00:00,529_30,2012-05-08 21:04:21,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
102,18073.0,529.0,4c3d106fb169c9b6d3a24668,-74.0418004989624,40.72813686316017,2023-05-32 00:12:00+00:00,529_9,2012-04-15 12:54:20,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
103,49378.0,529.0,49e7ce15f964a5201d651fe3,-74.01538906944295,40.7148694149892,2023-05-32 00:12:00+00:00,529_25,2012-05-04 18:42:03,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
104,135533.0,1044.0,49de0156f964a52021601fe3,-73.93914699554443,40.805144639820114,2023-05-32 00:12:00+00:00,1044_48,2012-07-16 18:18:32,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
105,6611.0,1044.0,4ad78220f964a520960b21e3,-74.00755405426025,40.71037756449118,2023-05-32 00:12:00+00:00,1044_2,2012-04-09 10:11:52,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
106,148424.0,1044.0,4ae6363ef964a520aba521e3,-73.9934992790222,40.75051626137434,2023-05-32 00:12:00+00:00,1044_53,2012-08-13 16:49:32,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
107,105279.0,1044.0,4ae6363ef964a520aba521e3,-73.9934992790222,40.75051626137434,2023-05-32 00:12:00+00:00,1044_33,2012-06-11 07:13:08,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
108,183448.0,572.0,49d012ecf964a520fc5a1fe3,-73.95646042374283,40.77138107266706,2023-05-32 00:12:00+00:00,572_16,2012-11-25 22:09:10,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
109,63926.0,572.0,4901ef67f964a5205b521fe3,-73.99171,40.673615,2023-05-32 00:12:00+00:00,572_6,2012-05-12 21:11:03,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
110,141071.0,572.0,4fe0eda4e4b0085f8737a2cc,-73.95330343264526,40.77539161793283,2023-05-32 00:12:00+00:00,572_14,2012-07-28 21:09:24,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
111,38269.0,572.0,4afefbe2f964a5207b3222e3,-74.00562286376953,40.75944803383743,2023-05-32 00:12:00+00:00,572_2,2012-04-27 06:11:51,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
112,33526.0,1026.0,4baf25ecf964a520b1ed3be3,-73.8930669417162,40.82406998798592,2023-05-32 00:12:00+00:00,1026_6,2012-04-23 20:40:41,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
113,96659.0,1026.0,4b509489f964a520272827e3,-74.0104484362781,40.70986036314217,2023-05-32 00:12:00+00:00,1026_12,2012-06-06 08:11:18,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
114,87891.0,1026.0,4b7de017f964a52049d82fe3,-74.01115998713983,40.71077715245463,2023-05-32 00:12:00+00:00,1026_11,2012-05-29 06:41:53,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
115,43889.0,1026.0,3fd66200f964a520def11ee3,-73.99040315158283,40.73528249691621,2023-05-32 00:12:00+00:00,1026_8,2012-05-01 12:31:44,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
116,45708.0,125.0,4a4821f5f964a52095aa1fe3,-74.01128768920898,40.76117085825042,2023-05-32 00:12:00+00:00,125_6,2012-05-03 07:54:24,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
117,47950.0,125.0,4a4821f5f964a52095aa1fe3,-74.01128768920898,40.76117085825042,2023-05-32 00:12:00+00:00,125_7,2012-05-04 07:51:01,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
118,60252.0,125.0,451287ebf964a520a1391fe3,-74.00285074427426,40.74137657428209,2023-05-32 00:12:00+00:00,125_9,2012-05-11 08:26:32,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
119,141987.0,125.0,4161e400f964a520721d1fe3,-73.98071587121497,40.759977459293175,2023-05-32 00:12:00+00:00,125_12,2012-07-29 18:48:56,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
120,141133.0,715.0,42055e00f964a520681f1fe3,-73.9868969055432,40.76415461906297,2023-05-32 00:12:00+00:00,715_13,2012-07-28 22:24:29,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
121,89280.0,715.0,4f0f97e0e4b0fd294c8e429c,-73.9894392788162,40.76275282248875,2023-05-32 00:12:00+00:00,715_11,2012-05-29 18:17:55,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
122,62693.0,715.0,4bbc92b02d9ea593e9bca0ce,-74.00542733678141,40.74056693596161,2023-05-32 00:12:00+00:00,715_8,2012-05-12 11:59:54,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
123,1759.0,715.0,42af6f80f964a5205a251fe3,-73.975419,40.75231,2023-05-32 00:12:00+00:00,715_0,2012-04-04 09:55:04,0.5,4bf58dd8d48988d100951735,1.0,NoCat,0.0
124,35688.0,57.0,49b6d0b4f964a52012531fe3,-73.98690838360204,40.74050711736373,2023-05-32 00:12:00+00:00,57_2,2012-04-25 08:00:42,0.5,4bf58dd8d48988d100951735,1.0,NoCat,1.0
